sample_id,label,dataset_source,owner,repo,repo_key,vulnerable_hash,file_name,raw_url,patch_signif,patch_count,path_depth,path_len,filename_len,token_count_in_path,raw_url_len,is_test_like,is_internal_path,is_pkg_path,is_cmd_path,has_auth_kw,has_crypto_kw,has_network_kw,has_storage_kw,has_parser_kw,has_input_kw,has_exec_kw,has_security_kw,repo_rows_in_dataset,owner_rows_in_dataset,files_in_same_fix_commit,rows_in_same_dir_in_dataset,same_file_occurrences_in_dataset,repo_positive_ratio_in_dataset
675c330ab4e5,0,normal,glanceapp,glance,glanceapp/glance,7bbf103e01894343b8ff33bb85b8248778942b80,internal/glance/utils.go,https://github.com/glanceapp/glance/raw/baaf306ebfd8286bbc39a120183f1cc146c40ff9/internal%2Fglance%2Futils.go,"['@@ -18,6 +18,13 @@']",1,2,24,8,4,109,0,1,0,0,0,0,0,0,0,0,0,0,18,18,2,18,2,0.0
19b86a2482c8,0,normal,glanceapp,glance,glanceapp/glance,7bbf103e01894343b8ff33bb85b8248778942b80,internal/glance/widget-custom-api.go,https://github.com/glanceapp/glance/raw/baaf306ebfd8286bbc39a120183f1cc146c40ff9/internal%2Fglance%2Fwidget-custom-api.go,[],0,2,36,20,6,121,0,1,0,0,0,0,0,0,0,0,0,0,18,18,2,18,3,0.0
2282376ab7d0,0,normal,k3s-io,k3s,k3s-io/k3s,de59b6327ce39095f46af355395e2e1e7f1deb2b,tests/docker/nixsnapshotter/nixsnapshotter_test.go,https://github.com/k3s-io/k3s/raw/20c02eda5a59f27fa1a96c283da3988214c43f91/tests%2Fdocker%2Fnixsnapshotter%2Fnixsnapshotter_test.go,"['@@ -0,0 +1,97 @@']",1,3,50,22,6,131,1,0,0,0,0,0,0,0,0,0,0,0,47,47,1,1,1,0.0
6778a29ec56b,0,normal,k3s-io,k3s,k3s-io/k3s,20c02eda5a59f27fa1a96c283da3988214c43f91,pkg/daemons/control/server_test.go,https://github.com/k3s-io/k3s/raw/8908d5fcde90fe9bcc7470b29cb2289fc3cce3a8/pkg%2Fdaemons%2Fcontrol%2Fserver_test.go,"['@@ -198,12 +197,8 @@']",1,3,34,14,6,115,1,0,1,0,0,0,1,0,0,0,0,0,47,47,2,1,1,0.0
c58f6418b164,0,normal,k3s-io,k3s,k3s-io/k3s,20c02eda5a59f27fa1a96c283da3988214c43f91,pkg/etcd/etcd.go,https://github.com/k3s-io/k3s/raw/8908d5fcde90fe9bcc7470b29cb2289fc3cce3a8/pkg%2Fetcd%2Fetcd.go,[],0,2,16,7,4,95,0,0,1,0,0,0,0,0,0,0,0,0,47,47,2,3,2,0.0
9a56af48cc69,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/agent/containerd/containerd.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fagent%2Fcontainerd%2Fcontainerd.go,[],0,3,34,13,5,115,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,1,1,0.0
7fa339486a10,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/agent/flannel/flannel.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fagent%2Fflannel%2Fflannel.go,[],0,3,28,10,5,109,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,1,1,0.0
e9709db6973b,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/certmonitor/certmonitor.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fcertmonitor%2Fcertmonitor.go,[],0,2,30,14,4,109,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,1,1,0.0
3cc95a1d68d4,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/cloudprovider/servicelb.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fcloudprovider%2Fservicelb.go,"['@@ -670,10 +669,7 @@']",1,2,30,12,4,109,0,0,1,0,0,0,1,0,0,0,0,0,47,47,11,2,2,0.0
c591439f78a0,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/deploy/controller.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fdeploy%2Fcontroller.go,[],0,2,24,13,4,103,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,1,1,0.0
2c99211fb854,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/etcd/store/store.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fetcd%2Fstore%2Fstore.go,[],0,3,23,8,5,104,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,1,1,0.0
348af5873828,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/server/handlers/cert.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fserver%2Fhandlers%2Fcert.go,[],0,3,27,7,5,108,0,0,1,0,0,0,1,0,0,0,0,0,47,47,11,3,1,0.0
af1c928fff1d,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/spegel/bootstrap.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Fspegel%2Fbootstrap.go,[],0,2,23,12,4,102,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,2,1,0.0
9459109c120a,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/util/api.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Futil%2Fapi.go,[],0,2,15,6,4,94,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,2,1,0.0
e64a15e35ae8,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/util/errors/errors.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Futil%2Ferrors%2Ferrors.go,[],0,3,25,9,5,106,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,1,1,0.0
641ac527fc2f,0,normal,k3s-io,k3s,k3s-io/k3s,3acf8db8f2096ae0ea34f4b4ce1048e6472b89be,pkg/util/net.go,https://github.com/k3s-io/k3s/raw/270484f01b917334dd06025f664545357e76172d/pkg%2Futil%2Fnet.go,[],0,2,15,6,4,94,0,0,1,0,0,0,0,0,0,0,0,0,47,47,11,2,1,0.0
23400f7bd126,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/cacertrotation/cacertrotation_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fcacertrotation%2Fcacertrotation_int_test.go,"['@@ -93,6 +93,8 @@']",1,3,59,26,7,140,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
4f37956d90b0,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/certrotation/certrotation_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fcertrotation%2Fcertrotation_int_test.go,"['@@ -98,6 +98,8 @@']",1,3,55,24,7,136,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
3297a0a18625,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/custometcdargs/custometcdargs_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fcustometcdargs%2Fcustometcdargs_int_test.go,"['@@ -62,6 +62,8 @@']",1,3,59,26,7,140,1,0,0,0,0,0,0,0,0,1,0,0,47,47,14,1,1,0.0
5b70f13ed4de,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/dualstack/dualstack_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fdualstack%2Fdualstack_int_test.go,"['@@ -61,6 +61,8 @@']",1,3,49,21,7,130,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
dd3133c6fdc2,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/etcdrestore/etcd_restore_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fetcdrestore%2Fetcd_restore_int_test.go,"['@@ -121,6 +121,8 @@']",1,3,54,24,8,135,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
b884f23d57b2,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/etcdsnapshot/etcdsnapshot_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fetcdsnapshot%2Fetcdsnapshot_int_test.go,"['@@ -183,6 +183,8 @@']",1,3,55,24,7,136,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
25964c530a27,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/flannelipv6masq/flannelipv6masq_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fflannelipv6masq%2Fflannelipv6masq_int_test.go,"['@@ -67,6 +67,8 @@']",1,3,61,27,7,142,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
88284a28337a,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/flannelnone/flannelnone_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fflannelnone%2Fflannelnone_int_test.go,"['@@ -71,6 +71,8 @@']",1,3,53,23,7,134,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
f4962cc7650d,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/integration.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fintegration.go,"['@@ -313,6 +313,30 @@']",1,2,32,14,4,111,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
879fd4c43588,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/kubeflags/kubeflags_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fkubeflags%2Fkubeflags_test.go,"['@@ -208,6 +208,8 @@']",1,3,45,17,6,126,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
665933965a42,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/localstorage/localstorage_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Flocalstorage%2Flocalstorage_int_test.go,"['@@ -105,6 +105,8 @@']",1,3,55,24,7,136,1,0,0,0,0,0,0,1,0,0,0,0,47,47,14,1,1,0.0
96d7d3043a6b,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/longhorn/longhorn_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Flonghorn%2Flonghorn_int_test.go,"['@@ -50,10 +50,7 @@', '@@ -142,6 +139,9 @@']",2,3,47,20,7,128,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
b3323d854a2d,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/secretsencryption/secretsencryption_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fsecretsencryption%2Fsecretsencryption_int_test.go,"['@@ -154,6 +154,8 @@']",1,3,65,29,7,146,1,0,0,0,0,0,0,0,0,0,0,1,47,47,14,1,1,0.0
ec82731ecf2f,0,normal,k3s-io,k3s,k3s-io/k3s,2ed73bed3976214a17e999ec4151088c3037a0d8,tests/integration/startup/startup_int_test.go,https://github.com/k3s-io/k3s/raw/9587f67dd1b7b748f1cc56cccfddf1e6a2d52467/tests%2Fintegration%2Fstartup%2Fstartup_int_test.go,"['@@ -479,6 +479,8 @@']",1,3,45,19,7,126,1,0,0,0,0,0,0,0,0,0,0,0,47,47,14,1,1,0.0
31f8123ebdb9,0,normal,k3s-io,k3s,k3s-io/k3s,084d2f44e7c2545931a50fd03c8bae755344c0f1,pkg/cloudprovider/servicelb.go,https://github.com/k3s-io/k3s/raw/abad5b9fb01b59b7c4baa1b84b754df418831a5c/pkg%2Fcloudprovider%2Fservicelb.go,[],0,2,30,12,4,109,0,0,1,0,0,0,1,0,0,0,0,0,47,47,1,2,2,0.0
824c69f46c29,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/agent/https/https.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fagent%2Fhttps%2Fhttps.go,[],0,3,24,8,5,105,0,0,1,0,0,0,1,0,0,0,0,0,47,47,15,1,1,0.0
573131eece72,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/cli/agent/agent.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fcli%2Fagent%2Fagent.go,[],0,3,22,8,5,103,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
74f5e20da0f2,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/cli/server/server.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fcli%2Fserver%2Fserver.go,[],0,3,24,9,5,105,0,0,1,0,0,0,1,0,0,0,0,0,47,47,15,1,1,0.0
285f2d7ecdcc,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/cluster/managed.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fcluster%2Fmanaged.go,[],0,2,22,10,4,101,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
ff644bb29cfb,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/etcd/etcd.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fetcd%2Fetcd.go,[],0,2,16,7,4,95,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,3,2,0.0
174c0aec558c,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/etcd/s3/s3_test.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fetcd%2Fs3%2Fs3_test.go,"['@@ -1554,65 +1554,72 @@', '@@ -1623,45 +1630,27 @@']",2,3,22,10,6,103,1,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
b6f368b8c0e9,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/etcd/snapshot_handler.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fetcd%2Fsnapshot_handler.go,[],0,2,28,19,5,107,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,3,1,0.0
dbb1eeb19c3e,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/metrics/metrics.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fmetrics%2Fmetrics.go,[],0,2,22,10,4,101,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
20f522b1a841,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/nodepassword/validate.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fnodepassword%2Fvalidate.go,[],0,2,28,11,4,107,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
c1a7303b48ee,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/profile/profile.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fprofile%2Fprofile.go,[],0,2,22,10,4,101,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
301901155fa1,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/server/auth/auth.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fserver%2Fauth%2Fauth.go,[],0,3,23,7,5,104,0,0,1,0,1,0,1,0,0,0,0,0,47,47,15,1,1,0.0
20eee7823258,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/server/handlers/handlers.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fserver%2Fhandlers%2Fhandlers.go,"['@@ -13,18 +13,20 @@']",1,3,31,11,5,112,0,0,1,0,0,0,1,0,0,0,0,0,47,47,15,3,1,0.0
d80b756d42ff,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/server/handlers/router.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fserver%2Fhandlers%2Frouter.go,[],0,3,29,9,5,110,0,0,1,0,0,0,1,0,0,0,0,0,47,47,15,3,1,0.0
a72da12451e3,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/spegel/spegel.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Fspegel%2Fspegel.go,[],0,2,20,9,4,99,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,2,1,0.0
817120795fd4,0,normal,k3s-io,k3s,k3s-io/k3s,270484f01b917334dd06025f664545357e76172d,pkg/util/mux/mux.go,https://github.com/k3s-io/k3s/raw/3f5eec4c4e3e5c518d8c35c6435382572aff321f/pkg%2Futil%2Fmux%2Fmux.go,"['@@ -0,0 +1,122 @@']",1,3,19,6,5,100,0,0,1,0,0,0,0,0,0,0,0,0,47,47,15,1,1,0.0
e3ee6eb10bf0,0,normal,k3s-io,k3s,k3s-io/k3s,29f92e9d508bffe1e0b4c3d55888ef4c3538f286,pkg/agent/templates/templates.go,https://github.com/k3s-io/k3s/raw/b51167a9968cce0ff58a331fded07fde4def1e3b/pkg%2Fagent%2Ftemplates%2Ftemplates.go,[],0,3,32,12,5,113,0,0,1,0,0,0,0,0,0,0,0,0,47,47,3,3,1,0.0
db9ac1888f50,0,normal,k3s-io,k3s,k3s-io/k3s,29f92e9d508bffe1e0b4c3d55888ef4c3538f286,pkg/agent/templates/templates_linux.go,https://github.com/k3s-io/k3s/raw/b51167a9968cce0ff58a331fded07fde4def1e3b/pkg%2Fagent%2Ftemplates%2Ftemplates_linux.go,[],0,3,38,18,6,119,0,0,1,0,0,0,0,0,0,0,0,0,47,47,3,3,1,0.0
4b253d78dc61,0,normal,k3s-io,k3s,k3s-io/k3s,29f92e9d508bffe1e0b4c3d55888ef4c3538f286,pkg/agent/templates/templates_windows.go,https://github.com/k3s-io/k3s/raw/b51167a9968cce0ff58a331fded07fde4def1e3b/pkg%2Fagent%2Ftemplates%2Ftemplates_windows.go,[],0,3,40,20,6,121,0,0,1,0,0,0,0,0,0,0,0,0,47,47,3,3,1,0.0
4f81c6ea128f,0,normal,beego,beego,beego/beego,6c8515fe366106efbd3f1c51a58e64b24b77f217,client/httplib/httplib.go,https://github.com/beego/beego/raw/5d5a166efda11ea1ee86cda5ac5753533409c9ac/client%2Fhttplib%2Fhttplib.go,[],0,2,25,10,4,105,0,0,0,0,0,0,1,0,0,0,0,0,21,21,5,1,1,0.09523809523809523
dcbdde7d6d3c,0,normal,beego,beego,beego/beego,6c8515fe366106efbd3f1c51a58e64b24b77f217,core/config/json/json.go,https://github.com/beego/beego/raw/5d5a166efda11ea1ee86cda5ac5753533409c9ac/core%2Fconfig%2Fjson%2Fjson.go,[],0,3,24,7,5,106,0,0,0,0,0,0,0,0,1,0,0,0,21,21,5,1,1,0.09523809523809523
1a99ac01bef1,0,normal,beego,beego,beego/beego,6c8515fe366106efbd3f1c51a58e64b24b77f217,core/config/toml/toml.go,https://github.com/beego/beego/raw/5d5a166efda11ea1ee86cda5ac5753533409c9ac/core%2Fconfig%2Ftoml%2Ftoml.go,[],0,3,24,7,5,106,0,0,0,0,0,0,0,0,0,0,0,0,21,21,5,1,1,0.09523809523809523
08cbffa2367c,0,normal,beego,beego,beego/beego,6c8515fe366106efbd3f1c51a58e64b24b77f217,core/config/xml/xml.go,https://github.com/beego/beego/raw/5d5a166efda11ea1ee86cda5ac5753533409c9ac/core%2Fconfig%2Fxml%2Fxml.go,[],0,3,22,6,5,104,0,0,0,0,0,0,0,0,1,0,0,0,21,21,5,1,1,0.09523809523809523
f5f5b751480a,0,normal,beego,beego,beego/beego,6c8515fe366106efbd3f1c51a58e64b24b77f217,core/config/yaml/yaml.go,https://github.com/beego/beego/raw/5d5a166efda11ea1ee86cda5ac5753533409c9ac/core%2Fconfig%2Fyaml%2Fyaml.go,[],0,3,24,7,5,106,0,0,0,0,0,0,0,0,1,0,0,0,21,21,5,1,1,0.09523809523809523
2eb06d4cdcc4,0,normal,beego,beego,beego/beego,fdcf2e98067ec3501f90ae15483341dc6738dfd4,client/cache/redis/redis.go,https://github.com/beego/beego/raw/efffd35d29295d953977d59ef480a1d79f893d45/client%2Fcache%2Fredis%2Fredis.go,"['@@ -43,8 +43,14 @@', '@@ -204,60 +211,106 @@']",2,3,27,8,5,109,0,0,0,0,0,0,1,1,0,0,0,0,21,21,2,2,1,0.09523809523809523
d08c9a1db9dd,0,normal,beego,beego,beego/beego,fdcf2e98067ec3501f90ae15483341dc6738dfd4,client/cache/redis/redis_test.go,https://github.com/beego/beego/raw/efffd35d29295d953977d59ef480a1d79f893d45/client%2Fcache%2Fredis%2Fredis_test.go,"['@@ -296,3 +296,66 @@']",1,3,32,13,6,114,1,0,0,0,0,0,1,1,0,0,0,0,21,21,2,2,1,0.09523809523809523
27f624adf2e7,0,normal,beego,beego,beego/beego,979c0760240777680c6d65fe29e79919380a4c39,core/config/ini.go,https://github.com/beego/beego/raw/2dafe7709a22a3f530e04bdd9c07e7822715146e/core%2Fconfig%2Fini.go,"['@@ -28,8 +29,6 @@']",1,2,18,6,4,98,0,0,0,0,0,0,0,0,0,0,0,0,21,21,1,1,1,0.09523809523809523
ce3fe2be9541,0,normal,beego,beego,beego/beego,590fcd9b8f2f5548626993ec1b0d1ba37db5c4c1,client/orm/db.go,https://github.com/beego/beego/raw/a5eda3267ad2ba46a0c38058637b06e545c399eb/client%2Form%2Fdb.go,"['@@ -819,63 +819,118 @@']",1,2,16,5,4,96,0,0,0,0,0,0,1,1,0,0,0,0,21,21,2,2,1,0.09523809523809523
c5a8feaca5cd,0,normal,beego,beego,beego/beego,590fcd9b8f2f5548626993ec1b0d1ba37db5c4c1,client/orm/db_test.go,https://github.com/beego/beego/raw/a5eda3267ad2ba46a0c38058637b06e545c399eb/client%2Form%2Fdb_test.go,"['@@ -229,3 +230,421 @@']",1,2,21,10,5,101,1,0,0,0,0,0,1,1,0,0,0,0,21,21,2,2,1,0.09523809523809523
d6ab0c639d21,0,normal,beego,beego,beego/beego,cca1f2f6e6976cf8fad44e22e3e1b4fa9423406b,server/web/filter/apiauth/apiauth.go,https://github.com/beego/beego/raw/196eb6b7ccc2faf0b9a433a263a8fe91680fdbc2/server%2Fweb%2Ffilter%2Fapiauth%2Fapiauth.go,[],0,4,36,10,6,120,0,0,0,0,1,0,1,0,0,0,0,0,21,21,1,1,1,0.09523809523809523
125a800e86dc,0,normal,beego,beego,beego/beego,8fd113aa0937a11c45eb41cbf147f33df7e9fb6f,server/web/filter/session/filter.go,https://github.com/beego/beego/raw/589a6137078f0bb757bda3a6c4ec1d1bdfcdb11c/server%2Fweb%2Ffilter%2Fsession%2Ffilter.go,"['@@ -1,8 +1,6 @@']",1,4,35,9,6,119,0,0,0,0,1,0,1,0,0,0,0,0,21,21,1,1,1,0.09523809523809523
dfef0b404108,0,normal,beego,beego,beego/beego,8ee564a34c112898d73a456c32f5c4a798c205cd,core/validation/validation.go,https://github.com/beego/beego/raw/d82475935d4346f3576305994fe296e0d935cca0/core%2Fvalidation%2Fvalidation.go,"['@@ -245,6 +245,11 @@']",1,2,29,13,4,109,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,0.09523809523809523
84ee21e878a7,0,normal,beego,beego,beego/beego,8ee564a34c112898d73a456c32f5c4a798c205cd,core/validation/validation_test.go,https://github.com/beego/beego/raw/d82475935d4346f3576305994fe296e0d935cca0/core%2Fvalidation%2Fvalidation_test.go,"['@@ -360,6 +360,22 @@']",1,2,34,18,5,114,1,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,0.09523809523809523
9bd317fce88b,0,normal,beego,beego,beego/beego,8ee564a34c112898d73a456c32f5c4a798c205cd,core/validation/validators.go,https://github.com/beego/beego/raw/d82475935d4346f3576305994fe296e0d935cca0/core%2Fvalidation%2Fvalidators.go,"['@@ -738,3 +739,37 @@']",1,2,29,13,4,109,0,0,0,0,0,0,0,0,0,0,0,0,21,21,3,3,1,0.09523809523809523
2565bced1868,0,normal,beego,beego,beego/beego,5da7cabb59da29cf8739f6e31016f7144ee3f46f,test/bindata.go,https://github.com/beego/beego/raw/5e9c913b47dce0155e05637d4e195b87d3cdf75f/test%2Fbindata.go,[],0,1,15,10,3,93,1,0,0,0,0,0,0,0,0,0,0,0,21,21,1,1,1,0.09523809523809523
210dc885501c,0,normal,beego,beego,beego/beego,b510342640c946adf6755071196e9fac98d23ad0,server/web/context/form.go,https://github.com/beego/beego/raw/bb72dc27ac3970e51d38ee52fc3dc1465ae25b9d/server%2Fweb%2Fcontext%2Fform.go,"['@@ -170,20 +170,9 @@']",1,3,26,7,5,108,0,0,0,0,0,0,1,0,0,1,0,0,21,21,2,2,1,0.09523809523809523
