loc,func_cnt,ccn,avg_ccn,max_ccn,token_count,avg_params,file_commits,unique_authors,file_age_days,security_touch_ratio,is_vuln
1141,95,272,2.863,13,6554,2.389,113,51,3823,0.0,0
80,7,9,1.286,3,338,1.0,26,20,4178,0.0,1
69,0,0,0.0,0,365,0.0,15,6,839,0.0,0
56,6,16,2.667,4,269,1.167,0,0,0,0.0,0
882,69,339,4.913,38,6013,3.304,250,65,3105,0.004,0
45,0,0,0.0,0,211,0.0,8,3,1467,0.0,0
3592,341,379,1.111,5,19225,1.018,237,79,4724,0.0127,1
240,38,55,1.447,8,1365,1.237,13,5,639,0.2308,1
61,5,10,2.0,3,242,2.0,3,3,708,0.0,0
212,27,30,1.111,2,1275,1.0,23,16,3397,0.0,0
926,39,319,8.179,31,5132,1.872,140,46,1455,0.0,0
400,50,115,2.3,7,2004,2.62,56,27,1339,0.0179,0
153,11,24,2.182,4,962,1.273,14,9,514,0.0714,0
266,32,32,1.0,1,2060,1.0,16,8,600,0.0,0
70,12,16,1.333,4,368,1.0,7,3,800,0.0,0
1317,123,133,1.081,3,8748,1.016,54,10,542,0.037,0
8,0,0,0.0,0,40,0.0,3,3,640,0.0,1
220,17,52,3.059,8,1040,1.706,61,5,1929,0.0,0
5,0,0,0.0,0,23,0.0,4,4,2954,0.0,0
50,8,20,2.5,5,318,2.0,4,4,518,0.0,0
432,45,51,1.133,2,2068,1.022,25,9,1110,0.04,0
243,22,33,1.5,3,1603,1.273,14,7,804,0.0,0
5,1,1,1.0,1,59,1.0,1,1,324,0.0,1
1078,73,464,6.356,64,8338,2.877,6,1,8,0.0,0
105,10,18,1.8,5,527,2.3,45,16,1743,0.0444,0
109,0,0,0.0,0,257,0.0,0,0,0,0.0,0
352,24,42,1.75,8,1770,1.042,68,31,2778,0.0,0
36,3,6,2.0,2,137,1.0,6,6,2110,0.0,0
214,17,75,4.412,17,2026,1.588,49,7,1485,0.0,0
745,157,280,1.783,13,4111,2.35,90,40,3107,0.0,0
144,15,63,4.2,11,1408,2.067,47,10,2696,0.0,0
51,1,1,1.0,1,257,1.0,6,2,343,0.0,0
1867,113,136,1.204,4,8397,1.027,207,82,4219,0.0242,0
84,8,21,2.625,8,453,3.25,8,4,1113,0.0,0
41,4,4,1.0,1,164,1.0,1,1,80,0.0,0
297,34,38,1.118,3,1989,1.0,61,25,1515,0.0492,0
239,7,34,4.857,12,1369,1.429,51,20,5727,0.0,0
1006,122,136,1.115,5,8507,1.016,19,10,273,0.0,0
1572,57,473,8.298,53,8198,2.333,327,96,4807,0.0061,0
34,5,7,1.4,3,183,3.4,2,2,942,0.0,0
4287,378,433,1.146,11,27850,1.077,260,118,1824,0.0577,0
202,18,32,1.778,5,1662,1.5,32,12,1915,0.0,0
298,27,34,1.259,3,1636,1.074,16,7,894,0.0625,0
10,0,0,0.0,0,21552,0.0,114,3,257,0.0088,0
228,14,81,5.786,30,1167,2.643,38,17,1698,0.0,0
594,21,185,8.81,74,3596,3.476,55,7,558,0.0,0
303,27,128,4.741,34,1990,3.259,74,40,3488,0.0,0
111,15,15,1.0,1,345,1.0,4,4,573,0.0,0
38,5,18,3.6,6,247,1.2,4,1,186,0.0,0
1436,143,188,1.315,8,7630,1.0,102,47,2583,0.0098,0
24,0,0,0.0,0,203,0.0,3,2,6,0.0,0
55,1,23,23.0,23,330,7.0,20,12,3398,0.05,1
73,7,7,1.0,1,462,1.0,15,8,1896,0.0,0
132,18,20,1.111,2,752,1.0,29,13,1185,0.0,0
41,3,3,1.0,1,228,0.667,21,10,1479,0.0,0
544,33,189,5.727,24,3166,3.152,17,2,42,0.0,0
502,70,74,1.057,2,3290,1.0,46,32,1206,0.1522,0
228,22,35,1.591,3,1272,1.136,44,18,2301,0.0682,1
83,7,8,1.143,2,428,1.0,10,4,2553,0.0,0
265,29,35,1.207,3,1244,1.241,14,9,388,0.0,0
321,17,71,4.176,12,1218,4.059,64,34,3419,0.0,0
45,6,6,1.0,1,218,0.667,6,6,470,0.0,0
137,18,42,2.333,9,682,1.278,25,3,463,0.04,0
43,4,5,1.25,2,246,1.0,0,0,0,0.0,0
38,1,5,5.0,5,224,3.0,11,5,685,0.0909,0
22,0,0,0.0,0,91,0.0,1,1,66,0.0,0
65,0,0,0.0,0,134,0.0,9,6,3152,0.0,0
290,8,117,14.625,47,1935,3.5,29,9,799,0.0,0
1147,46,87,1.891,19,12058,1.196,0,0,0,0.0,0
6,0,0,0.0,0,75,0.0,1,1,1076,0.0,0
125,21,39,1.857,5,742,2.952,79,37,7089,0.0127,0
29,1,7,7.0,7,215,2.0,7,3,1546,0.2857,1
1032,85,247,2.906,13,6137,2.294,97,49,3409,0.0,0
124,13,23,1.769,7,575,0.769,8,4,369,0.0,0
396,46,116,2.522,9,2563,2.174,135,28,2833,0.0074,0
24,4,4,1.0,1,132,1.0,4,3,906,0.0,0
76,1,11,11.0,11,477,2.0,24,13,2125,0.0,0
1505,156,185,1.186,5,8477,1.167,75,30,615,0.0267,0
331,38,39,1.026,2,1837,1.132,10,6,498,0.0,0
144,0,0,0.0,0,1517,0.0,101,5,794,0.0297,0
902,64,77,1.203,3,2892,1.031,56,34,3264,0.0,0
670,75,107,1.427,4,4000,1.16,60,33,1198,0.0167,0
